company_name,address,midc_area,industry_label,business_type,latitude,longitude,phone,website,rating,total_reviews
Sri Gurudatta Electrical,"Blue Ridges Township Hinjewadi ph-1 Rajiv Gandhi Infotech Park, Hinjawadi Phase 1 Rd, Hinjawadi, Maharashtra 411057, India",Hinjewadi,General Manufacturing,Manufacturer,18.5790114,73.7364385,090111 61501,http://www.srigurudattaelectrical.com/,5,80
Star fabrication,"Ganga Amber society, Ashok Nagar, Tathawade, Pune, Maharashtra 411033, India",Hinjewadi,General Manufacturing,Manufacturer,18.6166282,73.7518218,095116 91362,,4.2,5
Star Roadline,"D-II Block, Plot No. SEI -1/2, Star House 1st Floor, opp. Dali & Samir Co, MIDC, Chinchwad, Pune, Maharashtra 411019, India",Hinjewadi,Logistics & Warehousing,Manufacturer,18.6448815,73.7995169,099700 04606,http://www.starroadline.com/,4,46
Static Electricals Pune,"S No 229/2/2, Phase 1 Hinjewadi, behind Rajivgandhi Infotech Park, Pune, Maharashtra 411057, India",Hinjewadi,General Manufacturing,Manufacturer,18.5866602,73.7295989,020 2293 3018,http://www.staticelectric.co.in/,4.2,22
SteepGraph Systems Pvt Ltd,"5A, Indialand Global Tech Park, near Grand Highstreet Mall, Phase 1, Hinjawadi Rajiv Gandhi Infotech Park, Hinjawadi, Pune, Pimpri-Chinchwad, Maharashtra 411057, India",Hinjewadi,IT Services,Manufacturer,18.5930565,73.7257723,090287 02000,https://www.steepgraph.com/,4.7,53
Sterling Technolabs Pvt. Ltd.,"743A, Gera's Imperium Rise, near Wipro Circle, Hinjawadi Phase II, Hinjawadi Rajiv Gandhi Infotech Park, Hinjawadi, Pune, Pimpri-Chinchwad, Maharashtra 411057, India",Hinjewadi,IT Services,Manufacturer,18.5963572,73.7187447,(707) 670-3070,http://sterlingtechnolabs.com/,4.7,14
Submatix Software Pvt Ltd.,"Plot No.40, 7th Floor, Tech Centre, Rajiv Gandhi MIDC Road, Hinjawadi Phase II, Hinjawadi Rajiv Gandhi Infotech Park, Hinjawadi, Pune, Pimpri-Chinchwad, Maharashtra 411057, India",Hinjewadi,IT Services,Manufacturer,18.5946784,73.7095365,089833 42328,https://submatix.in/,5,2
Sun Capacitors (Pune) Private Limited,"Gat No. 188, Jyotiba Nagar, Talwade, Pune, Pimpri-Chinchwad, Maharashtra 411062, India",Hinjewadi,Electronics Manufacturing,Manufacturer,18.6818295,73.7876418,098996 40010,http://www.suncapacitors.com/,4.8,4
Sunirmiti Green Energy Solutions,"Laxmi Bhargav, Plot No.53, Lane Number 6, Natraj Housing Society, Karvenagar, Pune, Maharashtra 411052, India",Hinjewadi,Renewable Energy,Manufacturer,18.4925707,73.8239994,099233 64369,https://sunirmiti.com/,5,35
S'unlimited Solar,"Aariv Elegant, 501, Lane Number 7, behind NIA, Laxman Nagar, Baner, Pune, Maharashtra 411045, India",Hinjewadi,Renewable Energy,Manufacturer,18.5723396,73.7687126,087933 31312,https://sunlimited.in/,5,8
SunTech Solar Services,"Plot No-443, near Shri Ram Mandir, Mahalunge, Pune, Maharashtra 411045, India",Hinjewadi,Renewable Energy,Manufacturer,18.5745656,73.7550986,098816 67452,,5,9
Supreme Engineering fabricaion,"opposite to Aher garden, behind Chandrama Hotel, Walhekarwadi, Sector No. 32, Nigdi, Pimpri-Chinchwad, Maharashtra 411033, India",Hinjewadi,General Manufacturing,Manufacturer,18.6345293,73.7649937,098903 40101,,4.6,79
SURYA ELECTRONICS - WAKAD,"GO SQUARE BUILDING SHOP NO 1 & 2, Mankar Chowk Rd, Wakad, Pimpri-Chinchwad, Maharashtra 411057, India",Hinjewadi,Electronics Manufacturing,Manufacturer,18.5903357,73.7708439,098811 23434,http://www.suryaelectronics.in/,4.7,29071
Suryalogix Private Limited,"S NO 14, Ghadge Industrial Estate, Suryalogix Private Limited, Ghule Patil Nagar, Pandurang Industrial Area, Nanded, Pune, Maharashtra 411068, India",Hinjewadi,Renewable Energy,Manufacturer,18.4554567,73.7933228,095278 18443,http://www.suryalogix.com/,4.8,123
"Swami Arts, CNC Router Cutting","Muktai Industries, Saraswati Navle Industries Road, Sr. No. 30, near Prabhat Press, Dhayari, Pune, Maharashtra 411041, India",Hinjewadi,Mechanical Engineering,Manufacturer,18.4422339,73.8217725,088068 80909,,4.7,13
Swanand Rubber Company,"HPJJ+CMR, Phase 1, Hinjawadi Rajiv Gandhi Infotech Park, Hinjawadi, Pimpri-Chinchwad, Maharashtra 411057, India",Hinjewadi,General Manufacturing,Manufacturer,18.581116,73.7317664,,,5,1
SWARAJYA FABRICATION,"Mangir baba chaouk, Hinjawadi - Kasarsai Rd, Dattawadi, Nere, Maharashtra 411033, India",Hinjewadi,General Manufacturing,Manufacturer,18.6198804,73.6942261,098810 91098,,4.3,6
Sydler Electronics Private Limited,"S, 3, No. 157/2A, Katraj-Dehu Rd Bypass, Jeevan Nagar, Tathawade, Pune, Pimpri-Chinchwad, Maharashtra 411033, India",Hinjewadi,Electronics Manufacturing,Manufacturer,18.6276877,73.7431334,080 4826 4830,,5,3
SYNC SUN ENERGY PVT LTD,"Lokmanya House, Paud Rd, off 33/34, Ramkrishna Paramhans Nagar, Kothrud, Pune, Maharashtra 411038, India",Hinjewadi,Renewable Energy,Manufacturer,18.507494,73.801962,,,5,13
Synechron Technologies Pvt. Ltd.,"CEDAR Building Ascendas, Phase 3, Hinjawadi Rajiv Gandhi Infotech Park, Maan, Pune, Maharashtra 411057, India",Hinjewadi,Electronics Manufacturing,Manufacturer,18.5911058,73.6835457,020 4290 1000,http://www.synechron.com/,4.5,1480
Syscon Energy Conservation Solutions Pvt. Ltd,"Tejas Elysian Tower-1, Tejas Elysian, S. No. 286 / 2 / 1, 3, behind VIJAY SALES - BANER, Pallod Farms, Baner, Pune, Maharashtra 411069, India",Hinjewadi,Renewable Energy,Manufacturer,18.5567384,73.7973908,093710 24941,http://www.sysconpower.com/,4,5
Tamboli Engineers Pvt. Ltd.,"Survey No. 171, Nanded Phata, Pune- Sinhgad Road, Dhayari, behind Ganesh Mangal Karyalaya, Pune, Maharashtra 411068, India",Hinjewadi,Mechanical Engineering,Manufacturer,18.4546299,73.79799,020 2439 2533,http://tamboliengg.com/,4.4,34
Tata Autocomp Systems Limited,"235/245, Phase 1, Hinjawadi Rajiv Gandhi Infotech Park, Hinjawadi, Pune, Pimpri-Chinchwad, Maharashtra 411057, India",Hinjewadi,Automobile Manufacturing,Manufacturer,18.5912783,73.7281259,020 6608 5000,https://tataautocomp.com/,4.3,40
Tata Consultancy Services Limited,"Maan, Sahyadri Park, Plot No. 2 & 3, Phase 3, Rajiv Gandhi Infotech Park, Maan, Hinjawadi, Pune, Maharashtra 411057, India",Hinjewadi,IT Services,Manufacturer,18.5811999,73.685984,,http://www.tcs.com/,4.5,9605
Tata Consultancy Services Ltd,"Plot No 18, Ascendas International Technology Park, Phase 3, Hinjawadi Rajiv Gandhi Infotech Park, Hinjawadi, Pune, Maharashtra 411057, India",Hinjewadi,IT Services,Manufacturer,18.592001,73.6821837,022 6778 9098,http://www.tcs.com/,4.6,88
Tata Ficosa Automotive Systems Private Limited,"239/240, Phase 1, Hinjawadi Rajiv Gandhi Infotech Park, Hinjawadi, Pune, Pimpri-Chinchwad, Maharashtra 411057, India",Hinjewadi,Automobile Manufacturing,Manufacturer,18.5906688,73.729293,,https://www.ficosa.com/news/spain-ambassador-visits-tata-ficosa/,4.2,155
Tata Technologies Ltd.,"HPPM+487, Plot No 25, Phase 1, Hinjawadi Rajiv Gandhi Infotech Park, Hinjawadi, Pune, Pimpri-Chinchwad, Maharashtra 411057, India",Hinjewadi,Electronics Manufacturing,Manufacturer,18.5853097,73.7332713,020 6652 9299,http://www.tatatechnologies.com/,4.4,1847
Tata Toyo Radiator Ltd,"HPVH+458, Phase 1, Hinjawadi Rajiv Gandhi Infotech Park, Hinjawadi, Pune, Pimpri-Chinchwad, Maharashtra 411057, India",Hinjewadi,Electronics Manufacturing,Manufacturer,18.5927986,73.7279434,020 6652 4195,,4.1,67
TCG International Biotech Park,"Genesis Square, Ground Floor Rajiv Gandhi Infotech - Biotech Park, MIDC, Hinjawadi Phase II, Hinjawadi, Pune, Maharashtra 411057, India",Hinjewadi,Pharmaceutical Manufacturing,Manufacturer,18.5934051,73.7089932,020 6790 3900,,4.5,40
TECHNO FABRICATION,"Dange chowk Hinjewadi road, Bhumkar chowk, near Indis Campus, Wakad, Pune, Maharashtra 411057, India",Hinjewadi,General Manufacturing,Manufacturer,18.6030386,73.7491074,098220 65946,,4,2
Technorithm Engineering Pvt Ltd,"403, Amar Business Park, Sadanand Estate, Ram Nagar, Baner, Pune, Maharashtra 411045, India",Hinjewadi,Mechanical Engineering,Manufacturer,18.5685324,73.7677361,074219 89898,http://www.technorithmengg.com/,4.8,22
TechnoVision Energy Private Limited,"Sr.No.50/3A/14, West Wing Ground Floor Narhe Road near Navale Hospital Back gate, near Bora Grocers, Pune, Maharashtra 411041, India",Hinjewadi,Renewable Energy,Manufacturer,18.4579755,73.81895,020 2439 0063,https://technovisionenergy.com/,4.7,406
Tectigon IT Solutions Pvt Ltd,"Office No 1008, Gera's Imperium Rise Wipro circle, Hinjawadi Phase II, Pune, Maharashtra 411057, India",Hinjewadi,IT Services,Manufacturer,18.5962058,73.7181966,094042 82781,https://tectigonitsolutions.com/,4.6,41
The Professional Couriers | Domestic & International Courier Services in Hinjewadi,"Shivaji Chowk, Shop No 4, Ground Floor, Nath Kripa Complex, opposite Ganpathy Temple, Hinjawadi, Pune, Maharashtra 411057, India",Hinjewadi,Logistics & Warehousing,Manufacturer,18.5918694,73.7383277,096079 70792,https://nearby-courier.tpcindia.com/the-professional-couriers/branch-in-pune/branch-in-hinjewadi/the-professional-couriers-domestic-international-courier-services-in-hinjewadi-pune--5e500f94-8135-4b3c-9498-53caefe5fdf7/home,3.6,39
ThinkSmart IT Solutions Pvt Ltd - Phase 1 office,"City Center, 14,138/ I, Hinjawadi Phase 1 Rd, Hinjawadi Rajiv Gandhi Infotech Park, Pune, Maharashtra 411057, India",Hinjewadi,IT Services,Manufacturer,18.5863282,73.7386036,020 6522 0908,http://www.thinksmartsoft.com/,4.1,19
ThinkStratum IT Pvt. Ltd.,"Office No. 428B 4th floor, Gera's Imperium Rise, Wipro circle, Hinjawadi Phase II, Hinjawadi Rajiv Gandhi Infotech Park, Hinjawadi, Pune, Pimpri-Chinchwad, Maharashtra 411057, India",Hinjewadi,IT Services,Manufacturer,18.5961727,73.7176567,,http://thinkstratums.com/,5,36
Tricentis,"Tech Center, 2nd floor, Plot No. 30, Phase 1 MIDC, Hinjawadi Rajiv Gandhi Infotech Park, Hinjawadi, Pune, Maharashtra 411057, India",Hinjewadi,Electronics Manufacturing,Manufacturer,18.5922187,73.7330259,,https://www.tricentis.com/,4.7,32
Trident Engineers - Manufacturer of Electrical Panels,"Mezza9 Road, behind Sport Arena, Hinjewadi Phase 1 Laxmi Chowk, to, Hinjawadi Phase 1 Rd, next to Bottoms up NX hotel, Pune, Maharashtra 411057, India",Hinjewadi,General Manufacturing,Manufacturer,18.5971586,73.7341064,080104 10775,,4.6,48
TRUMPF (India) Private Limited,"HPX2+7GF, Hinjawadi Phase II, Hinjawadi Rajiv Gandhi Infotech Park, Hinjawadi, Pimpri-Chinchwad, Maharashtra 411057, India",Hinjewadi,Mechanical Engineering,Manufacturer,18.5981897,73.7013687,020 6675 9800,http://www.in.trumpf.com/,4.5,108
TSSIND INDUSTRIES PVT LTD,"Milkat No- 1116, Hinjawadi Phase 1 Rd, opposite Ganesh Mandir, Mukai Nagar, Phase 1, Hinjawadi Rajiv Gandhi Infotech Park, Hinjawadi, Pune, Pimpri-Chinchwad, Maharashtra 411057, India",Hinjewadi,Automobile Manufacturing,Manufacturer,18.5957469,73.731478,,http://www.tssind.com/,5,8
Tudip Technologies Pvt Ltd,"Plot No. 11/2, Phase 3, Hinjawadi Rajiv Gandhi Infotech Park, Hinjawadi, Pune, Pimpri-Chinchwad, Maharashtra 411057, India",Hinjewadi,Electronics Manufacturing,Manufacturer,18.591044,73.689674,096899 00537,https://www.tudip.com/,3.7,113
u tech automation industries,"gat no, 1403, Sonawane Wasti Rd, near Mahalaxmi Industries, Jyotiba Nagar, Chikhali, Pimpri-Chinchwad, Pune, Maharashtra 411062, India",Hinjewadi,General Manufacturing,Manufacturer,18.6854854,73.7970941,080077 70836,,5,2
Unique Solar Power,"SURVEY NO 18, SHIVSHAMBHU APARTMENT, near ASTHVINAYAK TEMPLE, Astavinayak Nagar, Ambegaon Pathar, Suvarnayug Nagar, Pune, Maharashtra 411043, India",Hinjewadi,Renewable Energy,Manufacturer,18.4643608,73.8440026,098221 16387,https://uniquesolarpower.in/,4.9,99
UTH Beverage Factory Pvt. Ltd.,"Survey No.285, Raisoni Industrial Estate, Maan, Mulshi, 3A, Hinjawadi Phase II, Hinjawadi, Pune, Maharashtra 411057, India",Hinjewadi,Food Processing,Manufacturer,18.5899962,73.702477,080870 01051,https://sixpacknutrition.in/,4.5,8
V R PRECISION PRODUCTS PVT LTD,"J-150, MIDC, Bhosari, Pune, Pimpri-Chinchwad, Maharashtra 411026, India",Hinjewadi,Mechanical Engineering,Manufacturer,18.6396606,73.8302365,072639 36309,http://vrprecision.in/,5,2
V S Industries,"S No 247 Plot No 2, Hinjewadi, Hinjewadi, Pune, Maharashtra 411057, India",Hinjewadi,Mechanical Engineering,Manufacturer,18.595921,73.7230627,090110 53880,http://vsindustries.in/,4.9,9
Vachi Industries & Engineering Pvt Ltd,"Deo Wada, kalewadi, Pimpri Colony, Pimpri-Chinchwad, Pune, Maharashtra 411033, India",Hinjewadi,Automobile Manufacturing,Manufacturer,18.6211177,73.7822589,095520 89842,https://vachiind.com/,4.9,51
Vaibhav Electricals Service,"Blue Ridge, Phase 1, Hinjawadi Rajiv Gandhi Infotech Park, Hinjawadi, Marunji, Pimpri-Chinchwad, Maharashtra 411057, India",Hinjewadi,General Manufacturing,Manufacturer,18.5758079,73.7404306,090756 24915,,4.3,11
VARAD FRESH FOODS,"Hinjawadi Phase-2, Wipro Circle, Bodkewadi, Pune, Maharashtra 411057, India",Hinjewadi,Food Processing,Manufacturer,18.5955825,73.7188787,098231 71281,,,
VCB Electronics,"Gat No. 760, Khedshivapur, Tal - Haveli, Dist, Pune - Satara Rd, Khed Shivapur, 412205, India",Hinjewadi,Electronics Manufacturing,Manufacturer,18.3300274,73.8509943,020 6670 2000,https://vcbelec.com/,4.2,39
Vebsigns Technologies,"Office No. 221, 911, Gera's Imperium Rise, opposite Wipro, Hinjawadi Phase II, Hinjawadi Rajiv Gandhi Infotech Park, Hinjawadi, Pune, Pimpri-Chinchwad, Maharashtra 411057, India",Hinjewadi,IT Services,Manufacturer,18.5963115,73.7185004,099708 76727,https://vebsigns.com/,5,37
Vedanta Power Solution Pvt Ltd,"1st Floor, 107, Omsai avenue, MIDC, Chikhali, Pune, Pimpri-Chinchwad, Maharashtra 411062, India",Hinjewadi,Renewable Energy,Manufacturer,18.6838534,73.8343799,081491 95493,http://www.vedantasolution.com/,,
VIJAY SALES - PUNE HINJAWADI,"Shop No 4, Ground Floor, White Square, Wakad Rd, Hinjawadi, Pune, Pimpri-Chinchwad, Maharashtra 411057, India",Hinjewadi,Electronics Manufacturing,Manufacturer,18.5909679,73.7531228,020 6693 1400,https://stores.vijaysales.com/vijay-sales-pune-hinjawadi-electronics-retail-and-repair-shop-hinjewadi-pune-281007/Home?utm_source=locator&utm_medium=googleplaces,4.6,8785
VIRDAKS ENGINEERING INDIA PRIVATE LIMITED,"Gat No. 82, Shiv Parvati, 3, Jyotiba Nagar, Talwade, Pune, Maharashtra 411062, India",Hinjewadi,Mechanical Engineering,Manufacturer,18.6924923,73.7920472,098814 97497,https://www.virdaks.com/,5,6
Voltics Renewable Pvt Ltd,"Office No 417, The Address Commercia, Mumbai Bangalore, Highway, Wakad, Pune, Maharashtra 411057, India",Hinjewadi,Renewable Energy,Manufacturer,18.5935834,73.7571975,,http://www.volticsrenew.com/,3.8,4
VRL Logistics Ltd - Pune,"Buchade Vasti, Sr/46/1/3, Hinjawadi Marunji Rd, Phase 1, Hinjawadi Rajiv Gandhi Infotech Park, Hinjawadi, Pune, Pimpri-Chinchwad, Maharashtra 411057, India",Hinjewadi,Logistics & Warehousing,Manufacturer,18.6068582,73.7237553,1800 599 7800,https://vrlgroup.in/vrl_logistics_service.aspx,1,1
VRL Logistics Ltd - PUNE,"PAP S/R, AT SAWARDARI POST, WASULI, PLOT NO, 8/1, near BRIDGES TONE INDIA PVT LTD, Chakan, Maharashtra 410501, India",Hinjewadi,Logistics & Warehousing,Manufacturer,18.7618005,73.7751109,095139 30220,https://vrlgroup.in/vrl_logistics_service.aspx,3,4
VRL Logistics Ltd - Pune,"Gat No.163, Vasuli Phata Bhamboli Tal, Khed Dist, Maharashtra 410501, India",Hinjewadi,Logistics & Warehousing,Manufacturer,18.788603,73.784678,1800 599 7800,https://vrlgroup.in/vrl_logistics_service.aspx,4.5,2
Walter Tools India Pvt. Ltd.,"India Land Industrial Park Phase I, Pune, Maharashtra 411057, India",Hinjewadi,Mechanical Engineering,Manufacturer,18.5915947,73.7265228,020 3045 7300,https://www.walter-tools.com/,4.2,15
Websym Technologies,"Plot 34/2, behind Birlasoft, Phase 1, Hinjawadi Rajiv Gandhi Infotech Park, Hinjawadi, Pune, Pimpri-Chinchwad, Maharashtra 411057, India",Hinjewadi,Electronics Manufacturing,Manufacturer,18.591451,73.736431,020 6614 3400,https://www.websym.com/,4.2,78
Webzymes Technologies Pvt. Ltd.,"Gera's Imperium Rise, 1214, Wipro Circle, Hinjawadi Phase II, Hinjawadi Rajiv Gandhi Infotech Park, MIDC, Pune, Pimpri-Chinchwad, Maharashtra 411057, India",Hinjewadi,Electronics Manufacturing,Manufacturer,18.5963698,73.7180639,091584 55455,http://www.webzymes.co.in/,4.9,10
"WeSolutize Technologies | Top AI Solution Provider | Top Software Development | Hospital Management | Company Pune, India.","City Center Building, Hinjawadi Phase 1 Rd, Phase 1, Hinjawadi Rajiv Gandhi Infotech Park, Hinjawadi, Pune, Pimpri-Chinchwad, Maharashtra 411057, India",Hinjewadi,IT Services,Manufacturer,18.5882929,73.7374903,,https://www.wesolutize.com/,5,14
WindSun Eco Systems,"Office no 401, Archway, Sopan Baugh Road, Balewadi High St, Baner, Pune, Maharashtra 411045, India",Hinjewadi,Renewable Energy,Manufacturer,18.5746688,73.7750168,086000 02277,http://www.windsunecosystems.com/,5,7
Winner Software Pvt Ltd,"Office No. 606, 6th Floor, The Stellar Complex, Laxmi Chowk Rd, Bhumkar Nagar, Wakad, Pimpri-Chinchwad, Maharashtra 411057, India",Hinjewadi,IT Services,Manufacturer,18.6033996,73.7476031,090280 60025,http://www.winnersoft.co.in/,4.1,26
Wipro Limited,"Plot No.2 MIDC Pune Infotech Park, MIDC Road, Phase 1, Hinjawadi, Pune, Maharashtra 411057, India",Hinjewadi,Electronics Manufacturing,Manufacturer,18.5872018,73.7322883,020 2293 3756,https://www.wipro.com/,4.2,1363
Wipro Technologies Ltd,"Plot No.31 MIDC, Hinjawadi Phase 2 Rd, Hinjawadi Rajiv Gandhi Infotech Park, Hinjawadi, Pune, Maharashtra 411057, India",Hinjewadi,Electronics Manufacturing,Manufacturer,18.598439,73.718764,,https://www.wipro.com/,4.4,2947
WorkExpleo,"Limited Solutions, Expleo Apartment, 25/1, Phase 3, Hinjawadi Rajiv Gandhi Infotech Park, Hinjawadi, Pune, Pimpri-Chinchwad, Maharashtra 411057, India",Hinjewadi,Mechanical Engineering,Manufacturer,18.592196,73.6887059,020 7130 6000,https://expleo.com/global/en/?,4.2,544
Xrda3 Technologies Pvt Ltd,"Office No. 828, 8th floor, Gera's Imperium Rise, Hinjawadi Phase II, Hinjawadi Rajiv Gandhi Infotech Park, Hinjawadi, Pimpri-Chinchwad, Pune, Maharashtra 411057, India",Hinjewadi,IT Services,Manufacturer,18.5963115,73.7185004,098925 16002,https://www.xrda3.com/,5,1
"YASH Technologies, Hinjawadi","Plot No. 23/1, IT & ITES, MIDC, Rajiv Gandhi Infotech Park Phase-3, Hinjawadi, Pune, Maharashtra 411057, India",Hinjewadi,Electronics Manufacturing,Manufacturer,18.590266,73.682285,020 7191 2121,https://www.yash.com/,4.3,315
Yashka infotronics Pvt Ltd,"Supriya Heights Survey No. 162 Maan 1A/1, Village Hinjawadi, Maharashtra 411057, India",Hinjewadi,Electronics Manufacturing,Manufacturer,18.5740529,73.7048881,086692 34153,http://yashka.io/,4.3,90
Yugveera industry..,"10/1, Vithalwadi, M I D C Technology Park, Talwade, Dehu, Maharashtra 412101, India",Hinjewadi,Logistics & Warehousing,Manufacturer,18.708273,73.7744153,,,,
Zeal Electromech Pvt Ltd,"Dhayri Narhe Road Malhari Bhosale Industrial Estate, Pune, Maharashtra 411041, India",Hinjewadi,Electronics Manufacturing,Manufacturer,18.4418857,73.824812,086699 00062,http://www.zealelectromech.com/,4.3,38
Zeus Numerix Private Limited,"305/306, 3rd Floor, Pushpak Business Hub, Karpe Nagar Bhumkar Chowk, Wakad, Pimpri-Chinchwad, Maharashtra 411057, India",Hinjewadi,Logistics & Warehousing,Manufacturer,18.6032795,73.7524606,072760 39965,http://www.zeusnumerix.com/,4.7,68
Thinkitive Technologies Private Limited,"4th Floor, ABIL IMPERIAL COMMERCIAL SPACES, Rohan Seher Ln, near Murkute Garden, Baner, Pune, Maharashtra 411069",Hinjewadi,IT Services,Manufacturer,18.5532811,73.77767474,,https://www.thinkitive.com/,4,100
A S Electrical Pune,"NIBM, Kondhwa, Pune, Maharashtra 411048, India",Jejuri,General Manufacturing,Manufacturer,18.4645124,73.8872062,,http://www.aselectricalpune.com/,5,22
Aaryan Alloys International,"758F+392, Neighborhood of Gaurang Green Energy, Jejuri, Maharashtra 412303, India",Jejuri,IT Services,Manufacturer,18.2650177,74.1734856,,,5,2
Abhijit kanse,"Jejuri, Maharashtra 412303, India",Jejuri,IT Services,Manufacturer,18.2780997,74.1612194,,,5,1
Accurate Gauging & Instruments Pvt Ltd,"G.No.852 ,At-Khalad Village , Purandar Pune, Hadapsar - Saswad - Jejuri Rd, Khalad, Maharashtra 412301, India",Jejuri,IT Services,Manufacturer,18.3220236,74.0658529,099700 02529,http://accurategauging.com/,4.3,30
